name,total amount (4/1),rc_qty,rc_price,shopify_qty,shopify_price,__key__,shopify value,rc value,notes,touched_rc,touched_shopify,rare_find_id,pending_rc_update,inventory_item_id,variant_id,pending_shopify_update,shopify_inventory_id,__orig_idx__,slug
Steam Siege Single Pack Blister [Floette],1.0,1.0,22.99,0.0,32.25,steam siege single pack blister [floette],,,,True,True,14166.0,False,48252.0,46489593577692.0,False,48587888459996.0,567,steam-siege-single-pack-blister-floette-06f32a1b
Steam Siege Single Pack Blister [Lucario],1.0,0.0,19.99,0.0,49.0,steam siege single pack blister [lucario],,,,True,True,14165.0,False,48253.0,46489593512156.0,False,48587888394460.0,568,steam-siege-single-pack-blister-lucario-41bf3ebc
Steam Siege Sleeved Booster Pack,27.0,2.0,21.99,1.0,24.49,steam siege sleeved booster pack,0.0,431.73,,True,True,12187.0,False,38850.0,46189025296604.0,False,48287312085212.0,569,steam-siege-sleeved-booster-pack-cb5a44d1
Stellar Crown Booster Box,,0.0,204.99,0.0,215.49,stellar crown booster box,,,,True,True,14487.0,False,44674.0,46489593446620.0,False,48587888328924.0,570,stellar-crown-booster-box-a999e6f7
Stellar Crown Booster Pack,10.0,6.0,6.99,6.0,6.75,stellar crown booster pack,,57.5,,True,True,14076.0,False,38813.0,46611549126876.0,False,48708874993884.0,571,stellar-crown-booster-pack-e4318a41
Stellar Crown Elite Trainer Box,5.0,0.0,78.95,0.0,77.49,stellar crown elite trainer box,,479.94,,True,True,13419.0,False,44652.0,46489593053404.0,False,48587887935708.0,572,stellar-crown-elite-trainer-box-eb4f2578
Stellar Crown Sleeved Booster Pack [1x Random Artwork],,6.0,8.49,7.0,8.25,stellar crown sleeved booster pack [1x random artwork],,,,True,True,12618.0,False,41036.0,46546165268700.0,False,48644381311196.0,573,pokemon-sv-stellar-crown-sleeved-booster-pack-1x-random-artwork-379e5cef
Strong Bonds Tin [Gardevoir],,0.0,46.95,0.0,50.99,strong bonds tin [gardevoir],,,,True,True,16298.0,False,42307.0,46545234723036.0,False,48643461808348.0,574,strong-bonds-tin-gardevoir-8bf005ea
Sun & Moon Base Set Booster Box,,0.0,529.99,,,sun & moon base set booster box,,,,True,,14613.0,False,41045.0,,False,,575,sun-moon-base-set-booster-box-14cbc294
Sun & Moon Base Set Booster Pack,21.0,24.0,15.95,24.0,13.75,sun & moon base set booster pack,0.0,239.8,,True,True,12081.0,False,38337.0,46189042565340.0,False,48287330795740.0,576,sun-moon-base-set-booster-pack-8231f28a
Sun & Moon Base Single Pack Blister [Pikipek],,0.0,24.99,,,sun & moon base single pack blister [pikipek],,,,True,,14164.0,False,48254.0,,False,,577,sun-moon-base-single-pack-blister-pikipek-7743b4a2
Sun & Moon Base Single Pack Blister [Rockruff],,0.0,14.99,,,sun & moon base single pack blister [rockruff],,,,True,,14173.0,False,48255.0,,False,,578,sun-moon-base-single-pack-blister-rockruff-12ba062f
Sun & Moon Elite Trainer Box [Lunala],,1.0,219.99,1.0,201.75,sun & moon elite trainer box [lunala],,,,True,True,16165.0,False,54412.0,46625828045020.0,False,48722899206364.0,579,sun-moon-elite-trainer-box-lunala-6b1fab1e
Sun & Moon Elite Trainer Box [Solgaleo],,1.0,239.99,2.0,234.75,sun & moon elite trainer box [solgaleo],,,,True,True,16166.0,False,54413.0,46625828405468.0,False,48722899566812.0,580,sun-moon-elite-trainer-box-solgaleo-6faf03be
Sun and Moon Base 2-Pack Mini-Pack Blister [Dragonite],,0.0,24.95,0.0,25.99,sun and moon base 2-pack mini-pack blister [dragonite],,,,True,True,14305.0,False,48348.0,46546173657308.0,False,48644389699804.0,581,sun-and-moon-base-2-pack-mini-pack-blister-dragonite-61df5781
Sun and Moon Base 2-Pack Mini-Pack Blister [Machamp],,2.0,19.95,2.0,19.95,sun and moon base 2-pack mini-pack blister [machamp],,,,True,True,14307.0,False,48350.0,46546172117212.0,False,48644388159708.0,582,sun-and-moon-base-2-pack-mini-pack-blister-machamp-c4194fdb
Surging Sparks 3-pack Blister [Zapdos],,3.0,26.99,3.0,25.49,surging sparks 3-pack blister [zapdos],,,,True,True,16672.0,False,56024.0,46590885986524.0,False,48688443850972.0,583,surging-sparks-3pack-blister-zapdos-6f2c3d29
Surging Sparks Booster Box,7.0,0.0,274.99,0.0,240.0,surging sparks booster box,719.97,0.0,,True,True,12104.0,False,38359.0,46417224827100.0,False,48515570794716.0,584,surging-sparks-booster-box-ae217a74
Surging Sparks Booster Bundle,44.0,1.0,47.95,0.0,46.99,surging sparks booster bundle,988.77,718.02,,True,True,13284.0,False,44255.0,46431420776668.0,False,48529794302172.0,585,surging-sparks-booster-bundle-45392bd9
Surging Sparks Booster Pack,7.0,1.0,7.49,0.0,6.75,surging sparks booster pack,0.0,0.0,,True,True,14129.0,False,38344.0,46281850257628.0,False,48380217688284.0,586,surging-sparks-booster-pack-c91f1df0
Surging Sparks Build and Battle Box,,0.0,44.99,1.0,39.0,surging sparks build and battle box,,,,True,True,16479.0,False,55040.0,46650018005212.0,False,48747028447452.0,587,surging-sparks-build-and-battle-box-c70d6e00
Surging Sparks Elite Trainer Box,,0.0,109.95,0.0,116.49,surging sparks elite trainer box,,,,True,True,15417.0,False,51207.0,46526941135068.0,False,48625181032668.0,588,surging-sparks-elite-trainer-box-3b0d3d52
Surging Sparks Pokemon Center Elite Trainer Box,,2.0,179.95,2.0,167.49,surging sparks pokemon center elite trainer box,,,,True,True,12108.0,False,38364.0,46546180505820.0,False,48644396548316.0,589,surging-sparks-pokmon-center-elite-trainer-box-86989504
Surging Sparks Single Pack Blister [Hisuian Arcanine],2.0,1.0,19.99,1.0,18.49,surging sparks single pack blister [hisuian arcanine],,,,True,True,14169.0,False,48259.0,46546186436828.0,False,48644402479324.0,590,surging-sparks-single-pack-blister-hisuian-arcanine-4adf7198
Surging Sparks Single Pack Blister [Pachirisu],10.0,4.0,9.99,3.0,10.75,surging sparks single pack blister [pachirisu],,,,True,True,14170.0,False,48258.0,46546188599516.0,False,48644404642012.0,591,surging-sparks-single-pack-blister-pachirisu-31e2e29c
Surging Sparks Single Pack Blister [Sinistcha],6.0,1.0,19.99,1.0,19.49,surging sparks single pack blister [sinistcha],,44.95,,True,True,12622.0,False,41032.0,46546186698972.0,False,48644402741468.0,592,surging-sparks-single-pack-blister-sinistcha-02147347
Surging Sparks Single Pack Blister [Wooper],7.0,3.0,10.99,1.0,10.75,surging sparks single pack blister [wooper],,,,True,True,14171.0,False,48257.0,46489592266972.0,False,48587887149276.0,593,surging-sparks-single-pack-blister-wooper-bff87c13
Surging Sparks Sleeved Booster Pack,1.0,6.0,7.99,6.0,7.49,surging sparks sleeved booster pack,0.0,,,True,True,14101.0,False,41051.0,46413738246364.0,False,48512087228636.0,594,surging-sparks-sleeved-booster-pack-dbf05025
Sword & Shield Base Set Booster Pack,37.0,28.0,8.49,29.0,7.49,sword & shield base set booster pack,,209.72,,True,True,12078.0,False,38340.0,46489591906524.0,False,48587886788828.0,595,sword-shield-base-set-booster-pack-b066f0ed
Sword & Shield Base Set Sleeved Booster Pack,26.0,7.0,10.99,7.0,8.75,sword & shield base set sleeved booster pack,123.37,,,True,True,14262.0,False,48302.0,46413733396700.0,False,48512082378972.0,596,sword-shield-base-set-sleeved-booster-pack-0336d161
Sword & Shield Booster Box,,0.0,449.99,0.0,568.49,sword & shield booster box,,,,True,True,14614.0,False,48894.0,46489591840988.0,False,48587886723292.0,597,PF1744-897137-0421
Sword & Shield Elite Trainer Box [Zacian],,0.0,149.99,1.0,122.49,sword & shield elite trainer box [zacian],,,,True,True,16673.0,False,42928.0,46410918789340.0,False,48509262332124.0,598,sword-shield-elite-trainer-box-zacian-c7915718
Sword & Shield Elite Trainer Box [Zamazenta],1.0,0.0,93.99,1.0,122.49,sword & shield elite trainer box [zamazenta],90.25,0.0,,True,True,14087.0,False,38370.0,46430173036764.0,False,48528536109276.0,599,sword-and-shield-elite-trainer-box-zamazenta-f45f4011
Sword & Shield Elite Trainer Box Plus [Zacian],,0.0,149.99,1.0,127.49,sword & shield elite trainer box plus [zacian],,,,True,True,16674.0,False,56025.0,46489592103132.0,False,48587886985436.0,600,sword-shield-elite-trainer-box-plus-zacian-3e5b40e1
Sword & Shield Elite Trainer Box Plus [Zamazenta],,0.0,159.99,1.0,143.0,sword & shield elite trainer box plus [zamazenta],,,,True,True,16446.0,False,39849.0,46650226016476.0,False,48747217387740.0,601,pokemon-sword-shield-elite-trainer-box-plus-zamazenta-1e85683c
Sword & Shield Ultra-Premium Collection [Charizard],15.0,2.0,309.99,2.0,298.99,sword & shield ultra-premium collection [charizard],1819.93,1959.93,,True,True,12213.0,False,38815.0,46412340756700.0,False,48510689607900.0,602,sword-shield-ultra-premium-collection-charizard-6dac905d
Sword & Shield Ultra-Premium Collection [Zacian & Zamazenta],0.0,2.0,219.95,1.0,205.75,sword & shield ultra-premium collection [zacian & zamazenta],0.0,0.0,,True,True,12393.0,False,39852.0,46412535136476.0,False,48510884053212.0,603,sword-shield-ultrapremium-collection-zacian-zamazenta-0dd4ee56
Sword and Shield Base Single Pack Blister [MJ Holdings],,1.0,19.95,0.0,19.99,sword and shield base single pack blister [mj holdings],,,,True,True,14304.0,False,48347.0,46586368360668.0,False,48683962958044.0,604,sword-and-shield-base-single-pack-blister-mj-holdings-024133c3
Tag Team Tin [Celebi & Venusaur GX],,0.0,349.99,1.0,327.25,tag team tin [celebi & venusaur gx],,,,True,True,16453.0,False,44536.0,46650227917020.0,False,48747219288284.0,605,tag-team-tin-celebi-venusaur-gx-3452bf44
Tag Team Tin [Eevee & Snorlax GX],,0.0,499.99,1.0,475.25,tag team tin [eevee & snorlax gx],,,,True,True,16451.0,False,44531.0,46650226475228.0,False,48747217846492.0,606,tag-team-tin-eevee-snorlax-gx-8c833650
Tag Team Tin [Pikachu & Zekrom GX],,0.0,499.99,1.0,489.99,tag team tin [pikachu & zekrom gx],,,,True,True,16450.0,False,44524.0,46650226409692.0,False,48747217780956.0,607,tag-team-tin-pikachu-zekrom-gx-ae33a37b
Tapu Koko Pin Collection,,0.0,64.99,1.0,63.75,tapu koko pin collection,,,,True,True,16675.0,False,51203.0,46526942576860.0,False,48625182474460.0,608,tapu-koko-pin-collection-895017cb
Tarkir Dragonstorm Collector Booster Box,,0.0,369.99,0.0,328.25,tarkir dragonstorm collector booster box,,,,True,True,14485.0,False,48539.0,46489591644380.0,False,48587886526684.0,609,tarkir-dragonstorm-collector-booster-box-d29ab26e
Tarkir Dragonstorm Play Booster Box,,2.0,119.95,1.0,111.25,tarkir dragonstorm play booster box,,,,True,True,14484.0,False,48540.0,46489591513308.0,False,48587886395612.0,610,tarkir-dragonstorm-play-booster-box-59a466e0
Team Rocket's Mewtwo ex Box,,0.0,64.99,6.0,64.99,team rocket's mewtwo ex box,,,,True,True,16676.0,False,56026.0,46636234506460.0,False,48733295673564.0,611,team-rockets-mewtwo-ex-box-855c267d
Team Up 2-Pack Mini-Pack Blister [Machamp],,0.0,44.99,,,team up 2-pack mini-pack blister [machamp],,,,True,,14321.0,False,48364.0,,False,,612,team-up-2pack-minipack-blister-machamp-e2e433b6
Team Up Single Pack Blister [Mimikyu],1.0,3.0,249.95,2.0,242.0,team up single pack blister [mimikyu],119.99,,,True,True,15418.0,False,51905.0,46414408777948.0,False,48512757694684.0,613,team-up-single-pack-blister-mimikyu-8f98dbda
Team Up Single Pack Blister [Pikachu],1.0,0.0,299.99,1.0,303.75,team up single pack blister [pikachu],,,,True,True,14168.0,False,48250.0,46546193154268.0,False,48644409196764.0,614,team-up-single-pack-blister-pikachu-7c103214
Team Up Sleeved Booster Pack,27.0,0.0,145.95,0.0,195.99,team up sleeved booster pack,,,,True,True,14133.0,False,48218.0,46489591447772.0,False,48587886330076.0,615,team-up-sleeved-booster-pack-987f5823
Temporal Forces Booster Box,2.0,0.0,219.99,0.0,214.75,temporal forces booster box,191.99,,,True,True,14250.0,False,42348.0,46412538314972.0,False,48510887231708.0,616,temporal-forces-booster-box-fa2c5477
Temporal Forces Booster Bundle,18.0,3.0,49.99,3.0,43.25,temporal forces booster bundle,402.5,303.92,,True,True,12739.0,False,42365.0,46431506137308.0,False,48529879728348.0,617,temporal-forces-booster-bundle-830249c2
Temporal Forces Booster Pack,17.0,18.0,5.99,16.0,5.75,temporal forces booster pack,0.0,36.75,,True,True,12216.0,False,38812.0,46064703111388.0,False,48161028800732.0,618,temporal-forces-booster-pack-8a274240
Temporal Forces Elite Trainer Box [Iron Leaves],5.0,0.0,74.95,0.0,69.0,temporal forces elite trainer box [iron leaves],123.78,,,True,True,14251.0,False,48299.0,46410919739612.0,False,48509263282396.0,619,temporal-forces-elite-trainer-box-iron-leaves-8aad5220
Temporal Forces Elite Trainer Box [Walking Wake],5.0,0.0,74.95,0.0,71.0,temporal forces elite trainer box [walking wake],133.98,,,True,True,14252.0,False,48300.0,46413166936284.0,False,48511515885788.0,620,temporal-forces-elite-trainer-box-walking-wake-7f5c8021
Temporal Forces Pokémon Center Elite Trainer Box [Iron Leaves],0.0,0.0,154.99,0.0,165.49,temporal forces pokémon center elite trainer box [iron leaves],0.0,,,True,True,15743.0,False,53012.0,46189060980956.0,False,48287349702876.0,621,temporal-forces-pokmon-center-elite-trainer-box-iron-leaves-c7186475
Temporal Forces Pokémon Center Elite Trainer Box [Walking Wake],0.0,1.0,164.95,0.0,151.99,temporal forces pokémon center elite trainer box [walking wake],0.0,,,True,True,12475.0,False,40305.0,46189062389980.0,False,48287351079132.0,622,pokemon-scarlet-violet-temporal-forces-pokemon-center-elite-trainer-box-walking-wake-e796a229
Terapagos ex Ultra-Premium Collection,2.0,0.0,129.99,0.0,141.0,terapagos ex ultra-premium collection,119.99,,,True,True,14253.0,False,42291.0,46431506006236.0,False,48529879597276.0,623,terapagos-ex-ultrapremium-collection-4d696ca9
The Best Premium Sleeved Booster Pack 01,,3.0,19.99,3.0,19.49,the best premium sleeved booster pack 01,,,,True,True,16061.0,False,54334.0,46622157308124.0,False,48719256518876.0,624,the-best-premium-sleeved-booster-pack-01-bb920c83
The First Chapter Booster Pack,,2.0,14.49,2.0,13.25,the first chapter booster pack,123.75,,,True,True,15419.0,False,42425.0,46426464780508.0,False,48524809011420.0,625,the-first-chapter-booster-pack-966518f3
The First Chapter Gift Set,,0.0,89.99,1.0,89.25,the first chapter gift set,82.99,,,True,True,16677.0,False,42416.0,46426464354524.0,False,48524808585436.0,626,the-first-chapter-gift-set-8bc25799
The First Chapter Illumineer’s Trove,,1.0,349.99,2.0,318.49,the first chapter illumineer’s trove,1034.97,,,True,True,15420.0,False,42410.0,46426464092380.0,False,48524808323292.0,627,the-first-chapter-illumineers-trove-e1f8f67d
The First Chapter Starter Deck [Amber & Amethyst],,1.0,19.99,1.0,16.25,the first chapter starter deck [amber & amethyst],,,,True,True,16069.0,False,53979.0,46611499745500.0,False,48708825612508.0,628,the-first-chapter-starter-deck-amber-amethyst-ba8c50d2
The First Chapter Starter Deck [Emerald & Ruby],,1.0,19.99,1.0,16.0,the first chapter starter deck [emerald & ruby],,,,True,True,16067.0,False,53981.0,46611499516124.0,False,48708825383132.0,629,the-first-chapter-starter-deck-emerald-ruby-536ef9dc
The First Chapter Starter Deck [Sapphire & Steel],,1.0,19.95,2.0,21.49,the first chapter starter deck [sapphire & steel],,,,True,True,15935.0,False,53992.0,46611499417820.0,False,48708825284828.0,630,the-first-chapter-a-steadfast-strategy-starter-deck-caa617bf
The Hosts of Mordor Commander Deck,,0.0,64.99,1.0,62.75,the hosts of mordor commander deck,,,,True,True,16632.0,False,42443.0,46426466681052.0,False,48524810911964.0,631,the-hosts-of-mordor-commander-deck-54843979
The Lost Caverns of Ixalan Ahoy Mateys Commander Deck,3.0,1.0,33.99,1.0,33.25,the lost caverns of ixalan ahoy mateys commander deck,,119.97,,True,True,12818.0,False,42454.0,46489591251164.0,False,48587886133468.0,632,the-lost-caverns-of-ixalan-ahoy-mateys-commander-deck-78ae3ebd
The Lost Caverns of Ixalan Blood-Rites Commander Deck,3.0,2.0,76.99,1.0,75.49,the lost caverns of ixalan blood-rites commander deck,,164.97,,True,True,12820.0,False,42452.0,46489591021788.0,False,48587885904092.0,633,the-lost-caverns-of-ixalan-blood-rites-commander-deck-571ed775
The Lost Caverns of Ixalan Explorers of the Deep Commander Deck,1.0,0.0,49.95,1.0,63.75,the lost caverns of ixalan explorers of the deep commander deck,,44.99,,True,True,12819.0,False,42453.0,46489590923484.0,False,48587885805788.0,634,the-lost-caverns-of-ixalan-explorers-of-the-deep-commander-deck-df766521
The Lost Caverns of Ixalan Veloci-Ramp-Tor Commander Deck,2.0,0.0,76.99,0.0,78.75,the lost caverns of ixalan veloci-ramp-tor commander deck,,149.98,,True,True,12821.0,False,42451.0,46489590792412.0,False,48587885674716.0,635,the-lost-caverns-of-ixalan-veloci-ramp-tor-commander-deck-ebea1aec
The Ruinous Powers Commander Deck,,0.0,159.95,0.0,156.75,the ruinous powers commander deck,,,,True,True,15736.0,False,42434.0,46545224499420.0,False,48643451584732.0,636,universes-beyond-warhammer-40000-the-ruinous-powers-commander-deck-2b62f1e8
Timey-Wimey Commander Deck,,0.0,74.99,1.0,68.49,timey-wimey commander deck,75.75,,,True,True,16678.0,False,42439.0,46426468090076.0,False,48524812320988.0,637,timeywimey-commander-deck-ded665b1
Triple Whammy Tin [Darkrai],,0.0,24.95,0.0,30.0,triple whammy tin [darkrai],,,,True,True,15421.0,False,51198.0,46526943559900.0,False,48625183457500.0,638,triple-whammy-tin-darkrai-5c2e1cf3
Triple Whammy Tin [Slaking],,0.0,22.95,0.0,23.49,triple whammy tin [slaking],,,,True,True,15422.0,False,51199.0,46526943658204.0,False,48625183555804.0,639,triple-whammy-tin-slaking-dc387d4c
True Steel Premium Collection [Zamazenta],,0.0,299.99,1.0,293.99,true steel premium collection [zamazenta],,,,True,True,16679.0,False,55000.0,46647286497500.0,False,48744304443612.0,640,true-steel-premium-collection-zamazenta-d155a67d
Twilight Masquerade Booster Box,4.0,0.0,229.99,0.0,288.0,twilight masquerade booster box,413.5,0.0,,True,True,14254.0,False,42353.0,46417253466332.0,False,48515599433948.0,641,twilight-masquerade-booster-box-afd968d8
Twilight Masquerade Booster Bundle,14.0,2.0,49.95,1.0,52.49,twilight masquerade booster bundle,,559.3000000000001,,True,True,12701.0,False,41553.0,46489590726876.0,False,48587885609180.0,642,twilight-masquerade-booster-bundle-7eb0e463
Twilight Masquerade Booster Pack,24.0,5.0,5.99,5.0,6.0,twilight masquerade booster pack,,167.76,,True,True,12214.0,False,38814.0,46489590563036.0,False,48587885445340.0,643,twilight-masquerade-booster-pack-a3b218bb
Twilight Masquerade Build and Battle Box,,1.0,39.99,0.0,39.75,twilight masquerade build and battle box,,,,True,True,15933.0,False,53994.0,46611499942108.0,False,48708825809116.0,644,twilight-masquerade-build-and-battle-box-c231396b
Twilight Masquerade Elite Trainer Box,,1.0,86.99,3.0,84.75,twilight masquerade elite trainer box,,,,True,True,14486.0,False,38357.0,46489590431964.0,False,48587885314268.0,645,twilight-masquerade-elite-trainer-box-5488dd06
Twilight Masquerade Single Pack Blister [Pupitar],1.0,0.0,12.99,1.0,8.25,twilight masquerade single pack blister [pupitar],,,,True,True,14174.0,False,48264.0,46489590137052.0,False,48587885019356.0,646,twilight-masquerade-single-pack-blister-pupitar-94779aa3
Twilight Masquerade Single Pack Blister [Toxel],1.0,0.0,11.99,0.0,8.75,twilight masquerade single pack blister [toxel],,,,True,True,14175.0,False,48263.0,46489590071516.0,False,48587884953820.0,647,twilight-masquerade-single-pack-blister-toxel-cb254a94
Twilight Masquerade Sleeved Booster Pack,13.0,4.0,7.99,5.0,7.75,twilight masquerade sleeved booster pack,,90.87,,True,True,12621.0,False,41033.0,46489589940444.0,False,48587884822748.0,648,twilight-masquerade-sleeved-booster-pack-95fa3332
Tyranid Swarm Commander Deck,,2.0,184.99,2.0,189.75,tyranid swarm commander deck,251.98,,,True,True,15423.0,False,42433.0,46426466451676.0,False,48524810682588.0,649,tyranid-swarm-commander-deck-c50bbd7b
Tyranitar ex Premium Collection,,0.0,49.99,1.0,48.0,tyranitar ex premium collection,,,,True,True,16680.0,False,51200.0,46526944116956.0,False,48625184014556.0,650,tyranitar-ex-premium-collection-fa9c09e1
Ultra Prism 3-Pack Blister [Alolan Vulpix],,0.0,99.99,,,ultra prism 3-pack blister [alolan vulpix],,,,True,,14178.0,False,48260.0,,False,,651,ultra-prism-3pack-blister-alolan-vulpix-f3786ef8
Ultra Prism 3-Pack Blister [PorygonZ],,0.0,79.99,,,ultra prism 3-pack blister [porygonz],,,,True,,14177.0,False,48261.0,,False,,652,ultra-prism-3pack-blister-porygonz-88b90cba
Ultra Prism Booster Box,,0.0,1999.99,1.0,1827.75,ultra prism booster box,,,,True,True,16681.0,False,51205.0,46526944215260.0,False,48625184112860.0,653,ultra-prism-booster-box-7592c925
Ultra Prism Booster Pack,2.0,1.0,42.99,1.0,40.49,ultra prism booster pack,,53.98,,True,True,13646.0,False,40233.0,46489589448924.0,False,48587884331228.0,654,ultra-prism-booster-pack-a074b5b4
Ultra Prism Single Pack Blister [Alolan Sandshrew],,0.0,44.99,,,ultra prism single pack blister [alolan sandshrew],,,,True,,13351.0,False,44559.0,,False,,655,pokemon-sm-ultra-prism-single-pack-blister-alolan-sandshrew-b6e82f80
Ultra Prism Single Pack Blister [Kirlia],1.0,0.0,44.99,1.0,44.99,ultra prism single pack blister [kirlia],,,,True,True,14163.0,False,48249.0,46586368819420.0,False,48683963416796.0,656,ultra-prism-single-pack-blister-kirlia-98126c7f
Ultra Prism Sleeved Booster Pack,,0.0,59.99,,,ultra prism sleeved booster pack,,,,True,,14132.0,False,48217.0,,False,,657,ultra-prism-sleeved-booster-pack-e23d77ca
Unbroken Bonds 3-Pack Blister [Typhlosion],,0.0,94.99,,,unbroken bonds 3-pack blister [typhlosion],,,,True,,12744.0,False,42371.0,,False,,658,pokemon-sm-unbroken-bonds-3pack-blister-typhlosion-cdbad0c5
Unbroken Bonds Booster Pack,6.0,0.0,49.99,1.0,45.25,unbroken bonds booster pack,0.0,179.94,,True,True,12365.0,False,39789.0,46189038698716.0,False,48287326470364.0,659,unbroken-bonds-booster-pack-dda5b05f
Unbroken Bonds Single Pack Blister [Eevee],5.0,1.0,64.99,0.0,63.75,unbroken bonds single pack blister [eevee],,299.95,,True,True,13408.0,False,44641.0,46489589383388.0,False,48587884265692.0,660,unbroken-bonds-single-pack-blister-eevee-c0f1319e
Unbroken Bonds Single Pack Blister [MJ Holdings],,0.0,49.99,,,unbroken bonds single pack blister [mj holdings],,,,True,,14312.0,False,48355.0,,False,,661,unbroken-bonds-single-pack-blister-mj-holdings-fa22f08a
Unbroken Bonds Single Pack Blister [Pikachu],8.0,2.0,55.99,2.0,55.75,unbroken bonds single pack blister [pikachu],,299.95,,True,True,13350.0,False,44567.0,46489589317852.0,False,48587884200156.0,662,unbroken-bonds-single-pack-blister-pikachu-50d9adb7
Unified Minds Booster Pack,15.0,4.0,49.95,5.0,48.99,unified minds booster pack,244.93,279.92,,True,True,12364.0,False,39790.0,46189031424220.0,False,48287318671580.0,663,unified-minds-booster-pack-0d363e13
Unified Minds Single Pack Blister [Espeon],3.0,1.0,69.99,1.0,69.99,unified minds single pack blister [espeon],,,,True,True,14181.0,False,48267.0,46575140733148.0,False,48672765378780.0,664,unified-minds-single-pack-blister-espeon-ff09fa37
Unified Minds Single Pack Blister [MJ Holdings],,0.0,44.99,,,unified minds single pack blister [mj holdings],,,,True,,14315.0,False,48358.0,,False,,665,unified-minds-single-pack-blister-mj-holdings-67e7a270
Unified Minds Single Pack Blister [Umbreon],3.0,2.0,129.99,1.0,94.99,unified minds single pack blister [umbreon],,,,True,True,14182.0,False,48266.0,46575140798684.0,False,48672765444316.0,666,unified-minds-single-pack-blister-umbreon-b1966970
Unova Mini Tin Display [Sealed],,0.0,299.99,4.0,299.99,unova mini tin display [sealed],,,,True,True,16682.0,False,56027.0,46636234440924.0,False,48733295608028.0,667,unova-mini-tin-display-sealed-70be37ec
Unova Poster Collection,,0.0,49.99,11.0,49.99,unova poster collection,,,,True,True,16683.0,False,56028.0,46636234735836.0,False,48733295902940.0,668,unova-poster-collection-765b0d43
Unova Victini Illustration Collection,,0.0,84.99,11.0,82.25,unova victini illustration collection,,,,True,True,16686.0,False,56029.0,46636234539228.0,False,48733295706332.0,669,unova-victini-illustration-collection-64dcabad
Urshifu V Box [Rapid Strike],,0.0,34.99,1.0,31.25,urshifu v box [rapid strike],,,,True,True,16684.0,False,55001.0,46647286628572.0,False,48744304574684.0,670,urshifu-v-box-rapid-strike-e103c1b2
Urshifu V Box [Single Strike],,0.0,34.99,1.0,43.0,urshifu v box [single strike],,,,True,True,16685.0,False,55002.0,46647286825180.0,False,48744304771292.0,671,urshifu-v-box-single-strike-aee44ba6
Ursula's Return Starter Deck [Amber & Amethyst],,0.0,19.99,1.0,10.99,ursula's return starter deck [amber & amethyst],,,,True,True,16083.0,False,53965.0,46611500040412.0,False,48708825907420.0,672,ursulas-return-starter-deck-amber-amethyst-c2781117
Ursula's Return Starter Deck [Sapphire & Steel],,1.0,19.95,1.0,14.75,ursula's return starter deck [sapphire & steel],,,,True,True,15944.0,False,53984.0,46611501285596.0,False,48708827152604.0,673,ursulas-return-stand-together-starter-deck-b7cb7686
Ursula’s Return Booster Pack,,4.0,5.75,5.0,5.25,ursula’s return booster pack,14.25,,,True,True,15424.0,False,42428.0,46427088421084.0,False,48525432651996.0,674,ursulas-return-booster-pack-786adf39
Ursula’s Return Illumineer’s Trove,,0.0,54.99,1.0,41.0,ursula’s return illumineer’s trove,46.99,,,True,True,16687.0,False,42413.0,46426464157916.0,False,48524808388828.0,675,disney-lorcana-ursulas-return-illumineers-trove-4da0d9a4
Ursula’s Return Sleeved Booster Pack,,5.0,6.95,6.0,6.49,ursula’s return sleeved booster pack,52.0,,,True,True,15425.0,False,42422.0,46426465042652.0,False,48524809273564.0,676,ursulas-return-sleeved-booster-pack-38018996
V Forces Tin [Mew V],,0.0,49.99,1.0,49.0,v forces tin [mew v],,,,True,True,16489.0,False,55029.0,46650008076508.0,False,48747018518748.0,677,v-forces-tin-mew-v-dba18772
V Heroes International Tin [Espeon V],,1.0,54.95,1.0,53.99,v heroes international tin [espeon v],,,,True,True,14066.0,False,47512.0,46489589219548.0,False,48587884101852.0,678,v-heroes-international-tin-espeon-v-798f6ee8
V Heroes International Tin [Sylveon V],6.0,1.0,54.95,2.0,53.99,v heroes international tin [sylveon v],108.5,,,True,True,14263.0,False,44619.0,46413543047388.0,False,48511891996892.0,679,v-heroes-international-tin-sylveon-v-d4103b72
V Heroes International Tin [Umbreon V],,0.0,49.99,0.0,49.0,v heroes international tin [umbreon v],,,,True,True,14118.0,False,44617.0,46546203869404.0,False,48644419911900.0,680,v-heroes-tin-umbreon-v-792fa50a
V Heroes Tin [Espeon V],6.0,1.0,65.99,2.0,61.25,v heroes tin [espeon v],216.75,,,True,True,14266.0,False,48305.0,46413538689244.0,False,48511887638748.0,681,v-heroes-tin-espeon-v-b478775a
V Heroes Tin [Sylveon V],7.0,3.0,69.99,3.0,63.75,v heroes tin [sylveon v],233.97,,,True,True,14264.0,False,48303.0,46413538099420.0,False,48511887048924.0,682,v-heroes-tin-sylveon-v-3eb3f1a5
V Heroes Tin [Umbreon V],6.0,3.0,69.99,2.0,73.49,v heroes tin [umbreon v],123.5,,,True,True,14265.0,False,48304.0,46413534822620.0,False,48511883772124.0,683,v-heroes-tin-umbreon-v-b7daaee2
V Powers International Tin [Eternatus V],,0.0,34.99,1.0,31.25,v powers international tin [eternatus v],,,,True,True,16488.0,False,55034.0,46650024657116.0,False,48747035099356.0,684,v-powers-international-tin-eternatus-v-ba9ef7e4
